7.730878190703291,4.4074398012118765,0,0
8.332717055959511,3.71073962757166,0,0
2.9637047970232078,2.554072319674416,0,0
6.9370821488959695,9.913962876014681,0,0
8.294057032004037,2.8644629883165225,0,0
0.7705358800791777,5.042298334192438,0,0
5.378202045321055,0.8792629643521901,0,0
7.805227771473714,8.852253564046848,0,0
2.7439844862373164,5.275029949571614,0,0
8.544554808893674,4.954930770470404,0,0
6.623363810631666,6.0012985767526095,0,0
5.161043323371702,6.487515025442795,0,0
2.9738340099187,1.2062758862155811,0,0
8.217602124907685,8.949839848774012,0,0
9.889908751655376,0.27130576360790803,0,0
4.655173603129416,5.991882110423992,0,0
6.984322800669295,2.26515529117956,0,0
4.463349787569475,3.290732196617312,0,0
7.504135566704574,3.6368701253891715,0,0
7.909584035589024,9.265789560846258,0,0
0.4287841787462007,6.546089406569636,0,0
4.962414592733746,1.3589945908285501,0,0
5.5489525169306555,1.109841057476637,0,0
8.789190657835096,2.360054898331099,0,0
9.254909451299815,3.174371096864676,0,0
3.983103184833703,5.738958877866193,0,0
7.163103527388315,6.32078443480671,0,0
3.631189888311525,6.9105662089639495,0,0
7.7070442260539656,5.427352406225993,0,0
0.9871021380962999,8.596578802325945,0,0
5.8239808754531595,7.654315674557557,0,0
2.4818623552605983,0.06344924296656074,0,0
5.028120372951167,5.525791392818481,0,0
6.074047927273345,8.642382357716585,0,0
2.6039836876835674,5.366771315840234,0,0
6.598632488274657,8.018002925462167,0,0
4.74424962013605,9.641836693522457,0,0
0.2712933251747158,6.7908512635043925,0,0
6.0437026982968245,0.33865529093816504,0,0
9.901923955742301,6.557855989989943,0,0
8.427700081418259,8.967979357568947,0,0
6.586320631992935,1.543419102758556,0,0
8.907281190118193,2.7090207971407287,0,0
5.706858334750679,0.7777116836210353,0,0
8.315422786457482,9.832903764411935,0,0
0.369134315501327,0.13106811310712574,0,0
2.676123154525368,3.577427144994879,0,0
8.929102610427535,9.643711680829709,0,0
1.1104898534174854,8.835520033634943,0,0
6.8805986697893164,1.555044039024319,0,0
5.196689400910775,5.241335573161105,0,0
4.0421786839517235,4.049864050546426,0,0
3.7127521677660935,6.797563057573632,0,0
6.030068835878899,1.8604972610931596,0,0
9.426443047409428,9.062786649819635,0,0
3.3653057377846176,9.651144658366876,0,0
0.512718823382403,7.0079937149758464,0,0
0.03179647698528931,4.2678978546190445,0,0
3.7190756853468043,0.0279263449922309,0,0
0.781354733629431,9.965795114584616,0,0
